   1.1599335839622455E-002 *   6.8174764279149855E-002 *  -3.4225683972822572E-002
  0.10388094381213506      *   4.1981912849290537E-002 *  -2.8178281300607854E-002
   6.0533123132196859E-002 *  -9.1211989236675742E-002 *  -1.8121963227672164E-002
  0.11285552694614362      * -0.19124108773288992      *   9.3709206716191443E-002
  -5.1732055452959284E-003 *   6.2627983216005850E-002 *  0.15200843714766440     
  -5.4134422408594236E-002 *   5.2632067397581486E-002 *  -9.5545798428088372E-002
   3.3019193751673809E-002 *   3.6488605117793962E-002 *  -2.3471758662524734E-003
  -7.2941520150217071E-002 *  -1.2171241480771373E-002 *   9.7549110844149134E-002
  -6.5504308024295160E-002 *  -5.5530705804839105E-002 *  -4.3677601285573124E-002
  -5.9903613410319911E-002 *   4.2678149065528533E-002 *  -6.9432183097149602E-002
   3.5414359900956642E-002 *  -2.7817618735257472E-002 *  0.12450335360861882     
  0.11543679260661574      *  -7.0052312942240139E-002 *   3.7121822920287047E-002
  -4.0852650737961405E-002 *   6.1913091847823995E-002 *  -5.7945520866645964E-004
  -9.7622538323597716E-003 *   5.3309860162173289E-002 * -0.16525944756997257     
   7.1698040523419354E-002 *  0.10639773409461969      *   5.6751007660365033E-002
   6.7167925849671017E-002 *  -9.7443133298463821E-003 * -0.14652774533808371     
   5.9062873237454593E-002 *   1.8727564281047651E-003 *   7.1946331971223312E-002
 -0.12034343753244872      *   7.0198238185220793E-002 *  -8.7020113131858687E-002
   1.5347389077959106E-002 *  -4.3782825925001802E-002 *   3.6710374675235677E-002
 -0.11528733220227984      * -0.10038020001430249      * -0.20430737086055134     
   2.4018078911748563E-003 *   4.0632283786964915E-002 * -0.18090169060988634     
  0.18277892026636502      *   4.8064517898092830E-002 *  -8.1233218759267201E-002
  -8.3585953689399903E-002 *  -6.0386817845209856E-002 *  -4.4222182516351106E-002
  0.18196594126884175      *  0.15260529084358057      *  0.11345598581649588     
   2.4115487146281849E-002 *  -1.7391965818758615E-002 *   4.8080315280447324E-002
  -1.0873424624433487E-002 *   1.1841151625109830E-002 * -0.14882694431714266     
  0.14982907045455118      *  0.10548849074570510      *   2.2305360062683573E-002
  0.14133723875939352      * -0.12809044245211665      *   5.0797575419574602E-002
  -8.1601885829687512E-002 *  0.16560409497825726      *   1.1919425099142221E-002
  0.20507849542834766      *   7.8624107537904817E-003 *  0.10135339119890609     
  0.13489658561659165      *   7.8251458568513715E-003 * -0.12188457397274766     
  -2.2805911838778004E-002 *  0.12821940776605639      *  -8.4443451158309590E-002
  -5.0698973383196622E-002 * -0.12051210868933591      *   9.8475186270882323E-002
  0.16997340338724418      *   8.2699395909867010E-003 *  -7.5698857689625573E-002
  -6.7783243731196222E-002 *  -5.2336623749617395E-002 *   2.0394182235190052E-002
 -0.19165813752800931      *  -8.9784756990860887E-002 *  -6.2891641165577439E-002
  0.10944451162548464      *  -9.4217248703731438E-002 *  -6.5839845650351711E-002
  -9.3803361570377108E-002 *  0.25578955250368118      *   5.0712587491536249E-003
   5.7422663112600900E-002 *   6.6311218756413035E-002 *  0.11218919810327299     
   9.3655103071297263E-002 * -0.17247599634960295      *   2.6680062030264132E-002
   4.3729210996038791E-003 *  -2.1042303582832347E-002 *  -3.8072843237994293E-002
  0.17692698269082702      *  -4.2499051677720966E-002 *   3.4931760974106375E-003
   2.1836515241027678E-002 * -0.10967253915871611      *   4.9953304192686565E-002
  -1.7276862170322444E-002 *  -1.6845115093520154E-002 *   9.3182341829143311E-002
  -3.0720388716748929E-002 *  -3.7984989540531623E-002 *  -3.6086075828172380E-002
  -2.9638667297555415E-002 *  -5.8425272073854189E-003 *  -8.9725776519285769E-004
  -6.9414080658387362E-002 *  -3.2003167881027354E-002 *  0.14557708167467284     
  -8.6550284094541921E-002 *  -7.3116454933059415E-003 *  0.11091402969011725     
 -0.12000386259573602      *  -4.8000021250965898E-002 *  -6.8998677056243601E-002
  -4.5001903245747613E-002 * -0.12653516455769323      *   2.0303802381009480E-002
 -0.11977601996730135      * -0.11953937654650705      *   4.0343031118339990E-003
  -4.0339381096055095E-002 *  -3.8361486976920094E-002 *  -5.2771570041291023E-002
   7.5106379029380513E-002 *   4.6406927613161918E-002 *   2.1041016606638329E-002
   1.5642497661097779E-002 *   4.2621053062957947E-003 *  -6.9456438660610810E-003
  0.10067381043678816      *  -7.3534380897619239E-002 *   2.6985455103950777E-002
   2.5308483009454574E-003 *  -9.0126593711218186E-002 *  0.16718629120787079     
  -6.6656887793211092E-002 *  -8.5937206868978100E-002 *   3.6659245405371896E-002
  -4.2531291912590731E-002 *  -1.2607275466956712E-002 *   1.3353885560668976E-002
  0.11518445114269409      *  -7.5798522219537229E-002 *  0.14623108131492177     
  -9.8269615974345068E-002 *   1.0081300173688223E-002 *  0.10163402606861485     
 -0.14078868345209850      *   6.2833782128071031E-002 *  0.14209560480517225     
 -0.10562918396517658      *  -6.0465169223162064E-002 * -0.22387206016468761     
  0.13692984280720932      *   7.5799169090470575E-002 *  -4.2398970596310696E-002
  -5.2404495376296252E-003 *  0.11991483823857496      *  -3.0914202591867767E-003
  0.20971597958149352      *  -5.1144988077379605E-002 *   1.9048746257315383E-002
   8.8637688305184273E-002 *  -7.5683217158376516E-003 *  -6.4684352483631691E-002
  0.16096672175056939      *  0.10255632260109311      *  0.13043182493797711     
 -0.11622637995308457      * -0.14863882505135373      *   1.2075628012172273E-002
   9.4141023533553650E-002 *   5.1874082657600656E-002 *  -3.1896874587298361E-002
  -1.7800856288169332E-002 *  -7.8076399435659777E-002 *  0.12596079826688769     
  0.11233801953872538      *  -7.7843856315260987E-002 *  -1.6247848954541778E-002
 -0.18455827872242947      *  0.10198297797748819      *  -8.8232311232949986E-002
  -4.4608549724376820E-002 *  -2.4005689058061042E-002 * -0.15960695094873917     
  -8.9109250670008799E-002 * -0.12746079459843426      *   6.8407581412254143E-002
   4.3148221057535706E-002 *   6.6667434345468138E-002 *  -2.7369848078799608E-002
  -7.6679068401882738E-002 *  -7.3084539872541945E-002 *  -4.3575092953715241E-002
  -9.1348511154239892E-003 * -0.13076497456397354      *   6.2732125441218561E-002
  -1.9340951745821454E-003 *   2.0702599257053776E-002 *   1.2151701061892794E-002
   2.0293314378304970E-002 *   2.3334267435040943E-002 *   6.3131814598590227E-002
  0.13996033399877514      *  -4.6067557547362033E-002 *  0.13217767866770955     
  0.15362565532889275      *   5.0616743057753266E-002 *  0.25189245536114596     
  -5.8431945015294057E-002 *   8.8471330478400126E-002 *  -8.4539361973335822E-002
   1.9452733051188205E-004 *   8.1608532629452807E-002 *   2.6577960174095399E-002
   2.5150915226488969E-002 *  0.11805202637955202      *  -3.1024244491241345E-003
  0.11326578392784603      *  -5.5319589096089319E-002 *  0.10395056378217704     
   2.2509935226166549E-002 * -0.10251632113368660      *  -4.7813131400710737E-002
   3.2159424903962118E-003 *  -6.6406057267108118E-002 *   2.4234709142714465E-002
  -1.1880568864754562E-002 *   3.0244782614642250E-004 *  -3.3497338536711170E-003
  -8.5043026248589768E-002 *  -6.0357532527647355E-002 *  -4.9068293461156640E-002
  0.13146498459545342      *   5.3840355692357261E-002 * -0.10390403107714542     
  -3.9691561516444922E-002 *   3.6523460306733457E-003 *  -6.2921834598191798E-002
  -8.9741283504201894E-002 *  0.10553426140890326      * -0.15622329678373992     
   7.8878313895026475E-002 *  -9.5005452188772682E-002 *   4.9157266267840213E-002
   2.4671707395801754E-002 *  -2.6392315552058246E-002 *  0.14400366378591131     
 -0.25264289822238961      *   3.0142922534520843E-002 *  0.19349245658357048     
   6.8057332966861769E-002 * -0.12984258089850115      *   1.5619970216667218E-002
   2.2723312245526909E-003 *  -1.9838112869542100E-002 *   6.8791000767613394E-002
   1.5714792981533523E-002 *   9.5683553923767567E-002 *   6.0744241042867943E-002
  0.17934674452709964      *   7.0593020310170812E-002 * -0.27418004171594501     
   2.7445940061370282E-002 *  0.10145273987332191      *  -3.9088659297047502E-002
   6.3908898214389042E-003 *  0.10584724264452117      *  -2.8180904760874415E-002
  -1.4485512649009028E-002 *   6.7779276306308450E-002 *  -2.9632552119678826E-003
 -0.18805510761690009      *   4.3509547927112168E-004 * -0.11525384418217238     
   7.5271382502468667E-003 *  -2.8640051047953929E-002 *   1.0708096376870300E-003
   9.5255357477711883E-002 *  -2.5004815507413930E-002 * -0.11861650888476680     
   1.9383288130610014E-002 *  -4.3455937955180809E-002 *  -2.2452523579585288E-002
   1.7803364976809361E-002 *  -2.2851731980719149E-003 * -0.29717421204258532     
  -6.1117108778112550E-002 *  -2.1139174748031214E-002 *   5.7200329072905169E-002
  -3.2653118189098586E-002 *   7.2206429825241447E-002 *  -2.3731227018844878E-002
  -2.4824479755377760E-002 *  -1.8159943143499318E-002 *   7.3772664759874249E-002
  0.11632746535338495      *  -8.5381864952426584E-002 *   4.9786132012655207E-002
   6.0610833635854127E-003 * -0.17453413440440277      *   7.9705734746778320E-002
  -3.3313608744060877E-002 * -0.11278255139842722      *   3.6304039447445695E-002
  -3.3198525043856855E-002 * -0.14425422004509142      *   8.8189770157801731E-002
  0.15788419622368641      * -0.32190892479922817      *   8.0870655513357453E-002
 -0.11532697377035782      *   5.1121931538051356E-002 * -0.14047460179358681     
  -9.2637267817528304E-002 *  -2.7677075620721220E-002 *  -4.5402175918368488E-002
  0.16805019105323338      *  0.13205765537882533      *   5.0297787387488989E-002
  -3.4200712135352911E-002 *  0.18580740084954947      *  -1.3958957090765767E-002
  -4.1662202165402312E-002 *  -3.8870176822463784E-002 *  -8.5735643739022260E-002
  -6.0454315124155835E-003 * -0.10215852568786013      *  -8.3869420814704550E-003
  -3.4030151969663802E-002 *  -5.6392317375588009E-002 *  -6.0904220910715089E-002
  -2.8384903767490404E-002 * -0.17867378412019833      *   5.4090779591659539E-002
  -1.6746957569893167E-002 *  -4.9308686380108428E-002 *   9.1702080176401524E-003
  0.13077167078378346      *   1.1291355762952114E-002 *  0.11020637569219342     
  -2.7269252961009266E-002 *  -9.9038362655247694E-002 *  0.10420297803076375     
   7.9517310664280916E-002 *  -8.0711407575309521E-002 *  0.10144840907257766     
  -5.5903746920040846E-002 *   4.3468915624435014E-002 *  0.26320368213335471     
 -0.16828903071728110      * -0.10902668724315492      *   3.5495057346402813E-002
 -0.13232340994533151      *  -1.7926070988276331E-002 *   9.9736901355041395E-003
   4.2905110303595256E-002 *   1.9875572270918334E-002 * -0.10076101566629281     
   6.4490967487143724E-002 *   1.1086967366991404E-002 *   1.1179701709398939E-002
   3.7473859775724212E-002 * -0.10896331136833554      *   4.7749877876402530E-002
   9.0616415075689530E-002 *  -7.4429451842162597E-002 *  -4.5766658463334983E-002
  -9.1022182235771784E-002 *   2.7048506879969202E-002 *   1.9754528482597403E-002
  0.17644124357453247      *   2.8997595924435716E-002 *   3.5991060235460552E-002
   9.9603982224881413E-003 *   3.1333577593697044E-002 * -0.20409310458048713     
  0.14012131005682618      *  -9.2761038694183742E-002 *   1.9693673796160943E-003
 -0.12001510706064504      * -0.10671023667157521      *   1.9254552693394433E-002
   4.8588851462695648E-002 *  -7.1161031793404730E-002 *  -5.8795523491588203E-002
  -6.8026509052642237E-002 *   5.1158143474068545E-002 *  -4.9799831675764662E-002
  -2.7779506130171123E-002 *   7.9432699601306334E-002 *  -3.1411144273680261E-002
   8.0058538768083012E-002 *   5.1911379178219426E-002 *   3.4326137032106720E-002
  -7.6370250502075077E-002 *  -2.0434035455050132E-003 *   6.7958555230343290E-002
   2.8351777819544000E-002 *  -8.9430537466605176E-002 *  -5.0939723811133333E-002
  -9.0630511944483391E-002 *   8.2567638277913080E-002 *   9.0584010720130947E-002
   5.7526397979103333E-002 *   1.4133204225030565E-002 *  0.10763899896661382     
   4.6934071020148221E-003 *  0.12964768761671278      *  -9.5169239692068336E-002
   1.7024656940986520E-002 *  0.14952025010959150      *  -4.6319703508344912E-002
  -8.2729538235393640E-002 *   7.5263156182941646E-002 *   2.0710976160676180E-002
  -8.3787231521138539E-002 *   7.5892965512574725E-002 *  -1.5763047653857377E-002
  -3.9662764039810096E-003 * -0.15964049283090476      *  -9.4348252905582450E-003
  -5.9524543680389889E-002 *   9.1319910486630032E-002 *  -3.3344683607116295E-002
  -8.9854679309343793E-002 *   1.5700334388614953E-002 *   3.5591468326460873E-002
   8.6790265642981868E-002 *  -3.7026872067183851E-002 * -0.13972103575934799     
   5.2882090498676586E-002 *  -9.0961927982163432E-002 *  -5.0846145499366467E-002
  -5.0541600972931318E-002 *  -7.1238619137964865E-002 *  -2.5938260520282610E-002
  -1.5521161558448507E-002 *   4.0405621493373518E-002 *  0.21454178174591046     
  -6.7107154745278993E-002 * -0.22357413757524131      *   5.5292927033652413E-002
   6.8758367256700301E-002 * -0.19278030766711154      *  -1.6634369231203254E-002
  -9.2737061106921911E-003 *   6.8955230917327553E-002 *   7.3948889447093324E-002
  0.20850945087971823      *  -4.8670536698149733E-002 *   2.6944171918771291E-002
