 The system contains         2916  particles.
 Time; Kinetic energy; Potential energy; Total energy; Calculated temperature; Mean momentum squared; Pressure; 
         213    1280.7758009009565        -23132.499243032085      ;  -21851.723442131130         34.994118580686049         34.000000000000000         1.3877062333609738E-030   0.41478037146823837     
         215    1362.7088420271102        -23057.720057959872      ;  -21695.011215932762         37.232741886051400         36.000000000000000         7.6314907999363960E-031   0.44131026513326954     
         212    1112.7958128730947        -23283.079044534108      ;  -22170.283231661015         30.404469388302701         30.000000000000000         1.0879430310607713E-030   0.36044419609088230     
         213    1201.3766659573230        -23201.242718096528      ;  -21999.866052139205         32.824728167885560         32.000000000000000         5.6336621128379135E-031   0.38908194439528399     
         214    1280.7149837342131        -23132.442906272292      ;  -21851.727922538077         34.992456897865949         34.000000000000000         3.8247911943846344E-030   0.41476130767538116     
         216    1362.6423387744351        -23057.653555897443      ;  -21695.011217123007         37.230924844607863         36.000000000000000         1.3472706869181572E-030   0.44129008530552682     
         213    1112.7664877308514        -23283.047031943697      ;  -22170.280544212845         30.403668149315877         30.000000000000000         7.1608248277967989E-031   0.36042674345586939     
         214    1201.3351184611624        -23201.202962735439      ;  -21999.867844274275         32.823592982471887         32.000000000000000         1.0894396556334672E-031   0.38906880675109723     
         215    1280.6533558225080        -23132.383582196882      ;  -21851.730226374373         34.990773063389554         34.000000000000000         7.7839721423234988E-031   0.41475573935501847     
         217    1362.5749178910060        -23057.586391601915      ;  -21695.011473710911         37.229082731110815         36.000000000000000         1.1984515174925214E-030   0.44126956018270946     
         214    1112.7366217404658        -23283.017806159114      ;  -22170.281184418647         30.402852132954273         30.000000000000000         1.9330588572955804E-030   0.36041378756694814     
         215    1201.2930434851664        -23201.158200457339      ;  -21999.865156972173         32.822443384940257         32.000000000000000         1.0785207688568521E-030   0.38905547802931201     
         216    1280.5909154041426        -23132.324086046905      ;  -21851.733170642761         34.989067029122694         34.000000000000000         1.6636222487805098E-030   0.41473612501567858     
         218    1362.5065734546758        -23057.519712044665      ;  -21695.013138589988         37.227215383751826         36.000000000000000         9.4903064448624341E-031   0.44125020388126557     
         215    1112.7062104766565        -23282.987139455610      ;  -22170.280928978955         30.402021218307709         30.000000000000000         8.5961703517375690E-031   0.36040400614046120     
         216    1201.2504346640953        -23201.116360325555      ;  -21999.865925661459         32.821279201375816         32.000000000000000         3.3875786782166275E-031   0.38904569164254477     
         217    1280.5276616359151        -23132.259168697121      ;  -21851.731507061206         34.987338772026902         34.000000000000000         6.6298830605321438E-031   0.41470735948875231     
         219    1362.4373024072408        -23057.449289459521      ;  -21695.011987052279         37.225322718972841         36.000000000000000         1.6872625765190014E-031   0.44122899793991094     
         216    1112.6752492913215        -23282.958098238614      ;  -22170.282848947292         30.401175278377981         30.000000000000000         9.7866896269008409E-032   0.36039640666932743     
         217    1201.2072845939153        -23201.076027043186      ;  -21999.868742449271         32.820100229481142         32.000000000000000         1.1468006654256819E-030   0.38903382808399106     
         218    1280.4635937989776        -23132.191516820883      ;  -21851.727923021906         34.985588272461385         34.000000000000000         9.4619960672437054E-031   0.41470495384417932     
         220    1362.3671018783050        -23057.381008980235      ;  -21695.013907101929         37.223404658347178         36.000000000000000         4.7670491173270764E-031   0.44119825263547285     
         217    1112.6437344446488        -23282.929399436973      ;  -22170.285664992323         30.400314210983719         30.000000000000000         5.9360284908180917E-031   0.36039085761871037     
         218    1201.1635876225985        -23201.033098421685      ;  -21999.869510799086         32.818906314828155         32.000000000000000         3.3028868996169029E-030   0.38902013564546750     
         219    1280.3987107669911        -23132.125865887341      ;  -21851.727155120348         34.983815499651641         34.000000000000000         4.0666459895202255E-030   0.41468849403901731     
         221    1362.2959703763340        -23057.307190301119      ;  -21695.011219924785         37.221461161122257         36.000000000000000         1.0126196203290733E-030   0.44117635440284730     
         218    1112.6116623915902        -23282.897711289268      ;  -22170.286048897677         30.399437919265008         30.000000000000000         3.1842992823718046E-031   0.36037748981596024     
         219    1201.1193392455975        -23200.987826753833      ;  -21999.868487508236         32.817697334340956         32.000000000000000         1.1863443134470649E-030   0.38902678301523497     
         220    1280.3330141714459        -23132.060425659343      ;  -21851.727411487896         34.982020498174229         34.000000000000000         2.3090050717755671E-031   0.41466811853160773     
         222    1362.2239077194020        -23057.233591785716      ;  -21695.009684066314         37.219492222327389         36.000000000000000         1.5269744810651436E-031   0.44115410810119626     
         219    1112.5790313914115        -23282.866360653221      ;  -22170.287329261810         30.398546355660461         30.000000000000000         2.1955178665340824E-031   0.36036690634472796     
         220    1201.0745340627489        -23200.942126205460      ;  -21999.867592142713         32.816473140473036         32.000000000000000         9.2944375202028055E-031   0.38901531208625306     
         221    1280.2665064052596        -23131.990718482917      ;  -21851.724212077657         34.980203333409854         34.000000000000000         1.8948691063225513E-030   0.41465334691259798     
         223    1362.1509148294929        -23057.161751023777      ;  -21695.010836194284         37.217497867153575         36.000000000000000         1.1692714332377260E-030   0.44112607242449881     
         220    1112.5458381068031        -23282.835216216150      ;  -22170.289378109348         30.397639428986139         30.000000000000000         9.3194931026343113E-032   0.36035609902593541     
         221    1201.0291681675023        -23200.898168728254      ;  -21999.869000560753         32.815233626487327         32.000000000000000         9.6825295762117005E-031   0.38900107233021880     
         222    1280.1991876732488        -23131.923783820024      ;  -21851.724596146774         34.978364010954643         34.000000000000000         3.8372370873448649E-031   0.41462763551337173     
         224    1362.0769943089415        -23057.089494632979      ;  -21695.012500324039         37.215478166703349         36.000000000000000         3.1116053340182257E-032   0.44111801658782068     
         221    1112.5120783732696        -23282.802736738406      ;  -22170.290658365135         30.396717025457203         30.000000000000000         2.1513377204984337E-031   0.36034855757036155     
         222    1200.9832384327624        -23200.852495013267      ;  -21999.869256580503         32.813978706943452         32.000000000000000         3.0788381061715386E-031   0.38898660422547654     
         223    1280.1310619349110        -23131.857065995151      ;  -21851.726004060241         34.976502638992343         34.000000000000000         6.9562264737561803E-031   0.41460050868699544     
         225    1362.0021505331072        -23057.016314924298      ;  -21695.014164391192         37.213433240522882         36.000000000000000         5.2988171323147857E-031   0.44109855655955893     
         222    1112.4777495193628        -23282.768152293866      ;  -22170.290402774503         30.395779072082764         30.000000000000000         1.5755771328990145E-031   0.36033758479635597     
         223    1200.9367412228107        -23200.807533869338      ;  -21999.870792646529         32.812708282504161         32.000000000000000         6.2310121373447852E-031   0.38897190467701082     
         224    1280.0621351982718        -23131.789547426306      ;  -21851.727412228036         34.974619381677805         34.000000000000000         8.3218138376159366E-032   0.41457917102774899     
         226    1361.9263908957651        -23056.940939202694      ;  -21695.014548306928         37.211363290629293         36.000000000000000         8.1693457046248859E-031   0.44107556492431677     
         223    1112.4428491639094        -23282.729796154068      ;  -22170.286946990160         30.394825503802988         30.000000000000000         3.7759851178515618E-032   0.36033892675044349     
         224    1200.8896736304755        -23200.758802814638      ;  -21999.869129184164         32.811422273737968         32.000000000000000         9.6781995361858427E-031   0.38896056061999390     
         225    1279.9924119892787        -23131.718928430077      ;  -21851.726516440798         34.972714362671653         34.000000000000000         2.5063296718801310E-031   0.41456311244272459     
         227    1361.8497230954340        -23056.862863216535      ;  -21695.013140121100         37.209268527366113         36.000000000000000         4.2262036053724057E-031   0.44105222742647299     
         224    1112.4073750859582        -23282.695474503173      ;  -22170.288099417216         30.393856259935724         30.000000000000000         3.9700152945807468E-031   0.36032755951283768     
         225    1200.8420339594165        -23200.714235342868      ;  -21999.872201383452         32.810120634296460         32.000000000000000         5.7215178059800231E-031   0.38895104170535311     
         226    1279.9218983524249        -23131.647390462032      ;  -21851.725492109606         34.970787747125144         34.000000000000000         1.5301764386681578E-031   0.41454111972448154     
         228    1361.7721557495900        -23056.785679914752      ;  -21695.013524165162         37.207149186185127         36.000000000000000         4.3296912978024974E-031   0.44102854410567349     
         225    1112.3713261519060        -23282.661729524953      ;  -22170.290403373045         30.392871309507989         30.000000000000000         3.4474727217957813E-031   0.36031624010005625     
         226    1200.7938216201483        -23200.666278757832      ;  -21999.872457137684         32.808803348073361         32.000000000000000         4.0056066913033602E-031   0.38893571584313014     
         227    1279.8506016106151        -23131.579677461974      ;  -21851.729075851359         34.968839735119012         34.000000000000000         1.5834472910668191E-030   0.41451882291627018     
         229    1361.6937002009765        -23056.706968201077      ;  -21695.013268000101         37.205005576999540         36.000000000000000         5.8362810388801349E-031   0.44100451994831252     
         226    1112.3347016960408        -23282.626769245951      ;  -22170.292067549912         30.391870634330807         30.000000000000000         1.4499098077458659E-030   0.36030402535298894     
         227    1200.7450369220976        -23200.617366402599      ;  -21999.872329480502         32.807470423523014         32.000000000000000         1.3000288670655673E-030   0.38892033301993700     
         228    1279.7785310166123        -23131.507862888255      ;  -21851.729331871644         34.966870579462778         34.000000000000000         3.6863725750345317E-032   0.41448439239955776     
         230    1361.6143688977909        -23056.628531759474      ;  -21695.014162861684         37.202838039926391         36.000000000000000         1.2114569604695166E-030   0.44098015825353892     
         227    1112.2975010743485        -23282.591360667488      ;  -22170.293859593141         30.390854216808034         30.000000000000000         6.5977895118841110E-031   0.36029603099291019     
         228    1200.6956806159747        -23200.566730091141      ;  -21999.871049475165         32.806121881156777         32.000000000000000         7.2812542311334329E-031   0.38890461525130349     
         229    1279.7056978098526        -23131.436052575958      ;  -21851.730354766107         34.964880587246988         34.000000000000000         7.6925182096968142E-032   0.41445208540572726     
         231    1361.5341768461644        -23056.548466931592      ;  -21695.014290085426         37.200646984972146         36.000000000000000         1.3357013694799397E-030   0.44095201962938585     
         228    1112.2597247560605        -23282.552944893843      ;  -22170.293220137784         30.389822069760299         30.000000000000000         6.3181175367911385E-031   0.36028382565901967     
         229    1200.6457547328823        -23200.517317026501      ;  -21999.871562293618         32.804757776469643         32.000000000000000         2.4656901723622711E-030   0.38890591651856199     
         230    1279.6321125928991        -23131.362338581654      ;  -21851.730225988755         34.962870048161200         34.000000000000000         8.8362616925002120E-031   0.41443523200200127     
         232    1361.4531406769058        -23056.472805885194      ;  -21695.019665208289         37.198432866533651         36.000000000000000         1.0335591549507650E-030   0.44092712437647713     
         229    1112.2213741078283        -23282.512674587877      ;  -22170.291300480050         30.388774230528064         30.000000000000000         1.0473148916235159E-030   0.36027713820945167     
         230    1200.5952616985012        -23200.466439595944      ;  -21999.871177897443         32.803378175737500         32.000000000000000         3.2016926225293657E-030   0.38889638580721936     
         231    1279.5577880548121        -23131.285325976114      ;  -21851.727537921302         34.960839308903438         34.000000000000000         6.6068115293876535E-032   0.41440934502089433     
         233    1361.3712787078730        -23056.392479029786      ;  -21695.021200321913         37.196196185102302         36.000000000000000         9.4190919488666838E-031   0.44090188583703566     
         230    1112.1824504756028        -23282.470679385475      ;  -22170.288228909871         30.387710735886195         30.000000000000000         4.5094658943123223E-031   0.36027083233099361     
         231    1200.5442047857366        -23200.415638515853      ;  -21999.871433730117         32.801983168384623         32.000000000000000         1.2778582167318256E-030   0.38887415692698396     
         232    1279.4827386621128        -23131.211939761470      ;  -21851.729201099355         34.958788764736632         34.000000000000000         6.9730182580175317E-031   0.41439099376005317     
         234    1361.2886124570941        -23056.311091498115      ;  -21695.022479041021         37.193937528606497         36.000000000000000         6.6415892273134611E-031   0.44086801945953963     
         231    1112.1429552563093        -23282.429392540391      ;  -22170.286437284081         30.386631624002327         30.000000000000000         3.5841846871759603E-032   0.36025821969363586     
         232    1200.4925887647555        -23200.363126689444      ;  -21999.870537924689         32.800572884744341         32.000000000000000         2.0114422906697131E-031   0.38885816085099484     
         233    1279.4069799570439        -23131.135028156776      ;  -21851.728048199733         34.956718840315169         34.000000000000000         5.9170485701007197E-031   0.41436776551515031     
         235    1361.2051634037175        -23056.224697336867      ;  -21695.019533933151         37.191657483912302         36.000000000000000         2.8119845290074639E-031   0.44084234219273760     
         232    1112.1028909149045        -23282.386384481488      ;  -22170.283493566581         30.385536962225462         30.000000000000000         6.9275700099608874E-031   0.36024312817238691     
         233    1200.4404192330912        -23200.312877062810      ;  -21999.872457829719         32.799147477755803         32.000000000000000         9.4448238523760544E-032   0.38882711323390212     
         234    1279.3305295118512        -23131.057424648447      ;  -21851.726895136595         34.954630015758411         34.000000000000000         1.3200202312386436E-030   0.41434426298186167     
         236    1361.1209552094749        -23056.143943448369      ;  -21695.022988238896         37.189356697519614         36.000000000000000         5.4239470992365377E-031   0.44081636453653161     
         233    1112.0622612909713        -23282.344602650061      ;  -22170.282341359089         30.384426855462980         30.000000000000000         3.1109712830077275E-031   0.36024217168764111     
         234    1200.3877042949721        -23200.258369758099      ;  -21999.870665463128         32.797707168847545         32.000000000000000         2.3711816989925133E-031   0.38881096537686644     
         235    1279.2534057307898        -23130.981835835846      ;  -21851.728430105057         34.952522793918376         34.000000000000000         5.9185808600427566E-031   0.41432345617988703     
         237    1361.0360135464537        -23056.055415944025      ;  -21695.019402397571         37.187035870856498         36.000000000000000         3.5856113019495807E-031   0.44079126703443167     
         234    1112.0210707475574        -23282.302515360036      ;  -22170.281444612479         30.383301422924653         30.000000000000000         2.0379271297540507E-031   0.36022903212307822     
         235    1200.3344531779308        -23200.208190506204      ;  -21999.873737328275         32.796252210139713         32.000000000000000         8.5361970517821022E-031   0.38881051948997108     
         236    1279.1756288873823        -23130.907641810187      ;  -21851.732012922803         34.950397728720304         34.000000000000000         3.1317470211183741E-031   0.41429469292974364     
         238    1360.9503668402303        -23055.970663126202      ;  -21695.020296285969         37.184695780583461         36.000000000000000         1.5375990624977194E-030   0.44076312622026620     
         235    1111.9793250600183        -23282.260514055575      ;  -22170.281188995556         30.382160822408199         30.000000000000000         8.4643062347084877E-031   0.36021446512374705     
         236    1200.2806741668692        -23200.156331116283      ;  -21999.875656949414         32.794782827997331         32.000000000000000         1.5900371945692602E-030   0.38879411322597018     
         237    1279.0972218825468        -23130.831153872838      ;  -21851.733931990289         34.948255445876697         34.000000000000000         1.5155044982852375E-030   0.41427044940156954     
         239    1360.8640471189769        -23055.883190163240      ;  -21695.019143044265         37.182337301793289         36.000000000000000         3.5930423797926157E-030   0.44073660229614908     
         236    1111.9370299858674        -23282.219882364316      ;  -22170.282852378448         30.381005211223808         30.000000000000000         2.1709589573941321E-031   0.36020102296671835     
         237    1200.2263781288204        -23200.101522358404      ;  -21999.875144229583         32.793299319335937         32.000000000000000         7.2671333867538033E-031   0.38877276830560281     
         238    1279.0182076567744        -23130.751242560316      ;  -21851.733034903540         34.946096572181325         34.000000000000000         3.6150418363535225E-031   0.41425705045369160     
         240    1360.7770861536301        -23055.797123292665      ;  -21695.020037139035         37.179961302550410         36.000000000000000         2.3990609219241037E-030   0.44070981506020263     
         237    1111.8941917131751        -23282.179987982941      ;  -22170.285796269767         30.379834758445632         30.000000000000000         1.9545731987864765E-030   0.36017781800522525     
         238    1200.1715774467102        -23200.043777242056      ;  -21999.872199795347         32.791802022489200         32.000000000000000         4.5334013199586168E-031   0.38875598740395845     
         239    1278.9386106952174        -23130.673180374022      ;  -21851.734569678803         34.943921776632074         34.000000000000000         1.1324711125884305E-030   0.41422995126928630     
         241    1360.6895175559480        -23055.706225046666      ;  -21695.016707490719         37.177568701215286         36.000000000000000         2.1128376147651621E-031   0.44069462383612434     
         238    1111.8508187992732        -23282.137510495020      ;  -22170.286691695746         30.378649697882175         30.000000000000000         8.5639420672498048E-032   0.36015936799631632     
         239    1200.1162855016464        -23199.989508580864      ;  -21999.873223079216         32.790291303063711         32.000000000000000         4.5540291128334800E-031   0.38873899594473382     
         240    1278.8584587170719        -23130.593026444501      ;  -21851.734567727428         34.941731816589318         34.000000000000000         1.4893107942898869E-030   0.41420522062996779     
         242    1360.6013776839352        -23055.616675009638      ;  -21695.015297325703         37.175160491182950         36.000000000000000         3.0399152997646014E-031   0.44066738965562330     
         239    1111.8069196337451        -23282.090411075656      ;  -22170.283491441911         30.377450258758639         30.000000000000000         4.0211752854902929E-031   0.36015224107003690     
         240    1200.0605173602169        -23199.933483527442      ;  -21999.872966167226         32.788767572717745         32.000000000000000         1.9445921791295560E-031   0.38871870626451671     
         241    1278.7777809221066        -23130.508635387112      ;  -21851.730854465004         34.939527489866506         34.000000000000000         6.0060164943904107E-031   0.41418026935137936     
         243    1360.5127045030060        -23055.527999971109      ;  -21695.015295468103         37.172737709767041         36.000000000000000         1.1899731987304809E-030   0.44063992667457047     
         240    1111.7625030436102        -23282.047913623021      ;  -22170.285410579410         30.376236682252092         30.000000000000000         6.9636686474918989E-031   0.36013780251221872     
         241    1200.0042880328510        -23199.877765408852      ;  -21999.873477376001         32.787231241575192         32.000000000000000         5.0841168926433706E-031   0.38870649768191262     
         242    1278.6966061309870        -23130.427458490631      ;  -21851.730852359644         34.937309583919038         34.000000000000000         1.8049847141347699E-031   0.41415510464010813     
         244    1360.4235377696657        -23055.439470872625      ;  -21695.015933102961         37.170301443218463         36.000000000000000         2.3241139789798890E-031   0.44059582129888825     
         241    1111.7175799797110        -23282.005165852217      ;  -22170.287585872506         30.375009267567965         30.000000000000000         4.6058310803911545E-031   0.36012004683409915     
         242    1199.9476155850241        -23199.819427972281      ;  -21999.871812387257         32.785682803231715         32.000000000000000         6.2732584277984148E-031   0.38868031415079785     
         243    1278.6149651478927        -23130.345303541784      ;  -21851.730338393892         34.935078940397013         34.000000000000000         7.6894007922285339E-031   0.41412973799250991     
         245    1360.3339195532817        -23055.347034751958      ;  -21695.013115198675         37.167852840981510         36.000000000000000         1.1861118280765490E-030   0.44056843132167978     
         242    1111.6721631532778        -23281.962948340901      ;  -22170.290785187623         30.373768362010068         30.000000000000000         1.0020013794066025E-030   0.36012325636460529     
         243    1199.8905194861727        -23199.762074841015      ;  -21999.871555354843         32.784122789642844         32.000000000000000         1.1324742828434828E-030   0.38866295517840693     
         244    1278.5328921081311        -23130.264125188649      ;  -21851.731233080518         34.932836491965624         34.000000000000000         2.7333939062562549E-031   0.41410417821363721     
         246    1360.2438933888277        -23055.257005863125      ;  -21695.013112474298         37.165393092544619         36.000000000000000         2.5874036610891236E-031   0.44054063693390483     
         243    1111.6262648979789        -23281.919481426583      ;  -22170.293216528604         30.372514302566213         30.000000000000000         4.3205609632513281E-031   0.36010439409140388     
         244    1199.8330201843801        -23199.707773705264      ;  -21999.874753520882         32.782551759503285         32.000000000000000         4.5238482847337823E-031   0.38864541430284988     
         245    1278.4504208495816        -23130.182035830592      ;  -21851.731614981010         34.930583163163540         34.000000000000000         6.7671101923583531E-031   0.41408420140143298     
         247    1360.1535070698596        -23055.167128400655      ;  -21695.013621330796         37.162923503751784         36.000000000000000         2.5605198982440144E-031   0.44050451584309724     
         244    1111.5798982101453        -23281.874009296742      ;  -22170.294111086598         30.371247444329899         30.000000000000000         6.4445050382170441E-031   0.36009016668374588     
         245    1199.7751401449113        -23199.648996057873      ;  -21999.873855912963         32.780970326622366         32.000000000000000         5.3320097027143485E-031   0.38861706901245113     
         246    1278.3675871367852        -23130.100480046531      ;  -21851.732892909746         34.928319931170840         34.000000000000000         7.8898243166469055E-031   0.41406669278385388     
         248    1360.0628106727659        -23055.074765208552      ;  -21695.011954535785         37.160445442819878         36.000000000000000         2.0986454396468516E-031   0.44047366382052350     
         245    1111.5330793068133        -23281.827957158668      ;  -22170.294877851855         30.369968230392644         30.000000000000000         7.8460853644393954E-031   0.36007574435846923     
         246    1199.7169028276546        -23199.592421389043      ;  -21999.875518561388         32.779379131985124         32.000000000000000         2.5338791882862631E-032   0.38859922290953836     
         247    1278.2844294415938        -23130.018856161998      ;  -21851.734426720403         34.926047847138349         34.000000000000000         1.7392875186820346E-030   0.41402089437722722     
         249    1359.9718547935297        -23054.985854612576      ;  -21695.013999819046         37.157960292162471         36.000000000000000         1.0034385616970644E-031   0.44045251650487677     
         246    1111.4858242080268        -23281.781981174681      ;  -22170.296156966655         30.368677098463607         30.000000000000000         3.6080989777885712E-031   0.36006113268793061     
         247    1199.6583322821846        -23199.531801624846      ;  -21999.873469342660         32.777778832688348         32.000000000000000         1.1061019878135088E-031   0.38857063920069917     
         248    1278.2009880086996        -23129.937588388402      ;  -21851.736600379703         34.923768010655500         34.000000000000000         1.7944171972931390E-031   0.41399506642239287     
         250    1359.8806922948127        -23054.896096911412      ;  -21695.015404616599         37.155469496124653         36.000000000000000         1.6215157137371104E-030   0.44042470799151712     
         247    1111.4381485351960        -23281.733152199195      ;  -22170.295003664000         30.367374475360265         30.000000000000000         3.1923411626882858E-032   0.36004563364709424     
         248    1199.5994533834855        -23199.473945211350      ;  -21999.874491827864         32.776170108381159         32.000000000000000         9.6182368037472175E-032   0.38855259233827311     
         249    1278.1173047040209        -23129.850702893444      ;  -21851.733398189423         34.921481565607827         34.000000000000000         2.7910185755936681E-031   0.41396465500623636     
         248    1111.3900700262354        -23281.683152519534      ;  -22170.293082493299         30.366060845728470         30.000000000000000         6.1471773843609161E-031   0.36003075048672656     
         249    1199.5402932652387        -23199.415423471404      ;  -21999.875130206165         32.774553700426132         32.000000000000000         9.0108159356902715E-031   0.38853440577051790     
         250    1278.0334228662196        -23129.762594527139      ;  -21851.729171660918         34.919189696120036         34.000000000000000         4.7202350177186517E-031   0.41393884683026955     
         249    1111.3416076826206        -23281.636609465066      ;  -22170.295001782444         30.364736728737846         30.000000000000000         1.2983356866796169E-031   0.36000559029720297     
         250    1199.4808812659696        -23199.356265466940      ;  -21999.875384200972         32.772930410427932         32.000000000000000         1.4359353234744932E-031   0.38851608899608475     
         250    1111.2927829101882        -23281.588551103894      ;  -22170.295768193704         30.363402709251396         30.000000000000000         1.0222603659436931E-030   0.35999550639548111     
           1    1619.6905015681664        -22745.865260940329      ;  -21126.174759372163         44.254147709549343         44.000000000000000         2.3808203311037646E-030   0.52425562494599742     
           1    1538.4744390057442        -22820.696903323558      ;  -21282.222464317812         42.035114119153135         42.000000000000000         6.3450012996362476E-031   0.49798734836498892     
           2    1620.0522261699887        -22746.228147685921      ;  -21126.175921515933         44.264030964370995         44.000000000000000         1.3849863658762748E-029   0.52437988969483840     
           1    1471.0401418813694        -22897.869461374514      ;  -21426.829319493143         40.192634125140451         40.000000000000000         1.5108051235457641E-030   0.47619048110356554     
           2    1538.7378116152634        -22820.959900543723      ;  -21282.222088928458         42.042310142314982         42.000000000000000         2.1987885129965672E-030   0.49807396507064639     
           1    1385.3156564346593        -22978.849832282533      ;  -21593.534175847872         37.850418721882335         38.000000000000000         5.7313244616090566E-031   0.44846689448432880     
           3    1620.4143028258497        -22746.587802006750      ;  -21126.173499180899         44.273923838222608         44.000000000000000         2.3339037265819759E-030   0.52450552813725504     
           2    1471.2296019604773        -22898.060080678388      ;  -21426.830478717911         40.197810666163434         40.000000000000000         2.0673877815809915E-030   0.47623912794244155     
           3    1539.0029918037917        -22821.228161331175      ;  -21282.225169527384         42.049555553226156         42.000000000000000         9.3738101392002942E-031   0.49816550846285301     
           2    1385.4272500926713        -22978.959255745496      ;  -21593.532005652825         37.853467750212339         38.000000000000000         3.4949314399315454E-031   0.44851075828465486     
           4    1620.7765710300835        -22746.949184563171      ;  -21126.172613533086         44.283821945672834         44.000000000000000         1.2756451145172669E-029   0.52462932805829687     
           3    1471.4202460798310        -22898.251627865411      ;  -21426.831381785581         40.203019558238601         40.000000000000000         1.7854369214811210E-030   0.47630884616151614     
           4    1539.2698496603568        -22821.494132165757      ;  -21282.224282505402         42.056846802381756         42.000000000000000         3.6354371438578702E-031   0.49826267637767274     
           3    1385.5411925467617        -22979.074995662737      ;  -21593.533803115974         37.856580953746480         38.000000000000000         1.4845247659123122E-031   0.44855302798193042     
           5    1621.1388749031689        -22747.312394091317      ;  -21126.173519188149         44.293721027688647         44.000000000000000         5.9451084975703025E-030   0.52474822308436697     
           4    1471.6119690554101        -22898.443997797516      ;  -21426.832028742105         40.208257927465546         40.000000000000000         4.1378697320932127E-031   0.47637432479365249     
           5    1539.5382585124757        -22821.763956769897      ;  -21282.225698257422         42.064180428760814         42.000000000000000         5.5230249668886169E-030   0.49835104498685301     
           4    1385.6574016535806        -22979.191210385750      ;  -21593.533808732169         37.859756088115283         38.000000000000000         7.6846982472340075E-031   0.44859293548884671     
           6    1621.5010609487581        -22747.674460858503      ;  -21126.173399909745         44.303616890351499         44.000000000000000         5.2598335626860098E-031   0.52487324068598351     
           5    1471.8046670815472        -22898.637982678611      ;  -21426.833315597065         40.213522937604061         40.000000000000000         5.4512429952384702E-031   0.47643813854894168     
           6    1539.8080938533378        -22822.033800663983      ;  -21282.225706810645         42.071553030514174         42.000000000000000         1.9597893250995055E-030   0.49844129397543790     
           5    1385.7757953199825        -22979.309738022821      ;  -21593.533942702838         37.862990910320981         38.000000000000000         8.7363141182120670E-031   0.44862856306764942     
           7    1621.8629781205768        -22748.043554952044      ;  -21126.180576831466         44.313505406685195         44.000000000000000         3.4370436394247755E-030   0.52499745775773499     
           6    1471.9982356307162        -22898.832582821349      ;  -21426.834347190634         40.218811732690874         40.000000000000000         3.0429207015543610E-030   0.47650538407968235     
           7    1540.0792329782876        -22822.304307382419      ;  -21282.225074404130         42.078961255032226         42.000000000000000         3.6002568235403972E-030   0.49853047132808914     
           6    1385.8962913866640        -22979.433183913861      ;  -21593.536892527198         37.866283175558181         38.000000000000000         2.8348642597212790E-030   0.44865096506681740     
           8    1622.2244807497900        -22748.406218778549      ;  -21126.181738028761         44.323382596639142         44.000000000000000         2.8368509528875056E-030   0.52511222737430974     
           7    1472.1925705076826        -22899.027948459672      ;  -21426.835377951989         40.224121465841769         40.000000000000000         7.5467287473496741E-031   0.47656977950614410     
           8    1540.3515545163575        -22822.578044758699      ;  -21282.226490242341         42.086401786145160         42.000000000000000         1.2225517964015450E-030   0.49861873891645686     
           7    1386.0188079083964        -22979.555833892191      ;  -21593.537025983795         37.869630644870597         38.000000000000000         2.1536366837873306E-030   0.44870459810679630     
           9    1622.5854276720747        -22748.768965884199      ;  -21126.183538212124         44.333244603237709         44.000000000000000         5.1100453519659964E-030   0.52523074528737335     
           8    1472.3875708487385        -22899.222955243124      ;  -21426.835384394384         40.229449381198535         40.000000000000000         1.0389137157344194E-031   0.47663436067181175     
           9    1540.6249384878186        -22822.850796173210      ;  -21282.225857685393         42.093871345695426         42.000000000000000         8.3718932999284256E-031   0.49871135033087838     
           8    1386.1432616479171        -22979.680421006342      ;  -21593.537159358424         37.873031044000200         38.000000000000000         2.9834763058168189E-030   0.44875785322444339     
          10    1622.9456831043167        -22749.131917318013      ;  -21126.186234213696         44.343087716533830         44.000000000000000         1.8357467556607576E-031   0.52534900455796385     
           9    1472.5831382474744        -22899.420704553635      ;  -21426.837566306160         40.234792790042661         40.000000000000000         6.9272186400259031E-031   0.47669909391299303     
          10    1540.8992681399982        -22823.125645304437      ;  -21282.226377164439         42.101366743697021         42.000000000000000         1.1003331803696624E-030   0.49880727427507682     
           9    1386.2695715704322        -22979.810064617446      ;  -21593.540493047014         37.876482158866132         38.000000000000000         6.4850103302710152E-031   0.44879913535696186     
          11    1623.3051161122225        -22749.490334339174      ;  -21126.185218226950         44.352908359062859         44.000000000000000         3.9453401427555387E-030   0.52546695998936577     
          10    1472.7791761297262        -22899.613932433786      ;  -21426.834756304059         40.240149053717388         40.000000000000000         2.1115462642071146E-030   0.47678013136343600     
          11    1541.1744307315287        -22823.401198434291      ;  -21282.226767702763         42.108884899763218         42.000000000000000         2.8303297382445352E-031   0.49889797120817742     
          10    1386.3976573405566        -22979.937644039477      ;  -21593.539986698921         37.879981794497191         38.000000000000000         1.1262605829406039E-030   0.44884203171477433     
          12    1623.6635991532489        -22749.846777018589      ;  -21126.183177865340         44.362703046031505         44.000000000000000         1.0366311320966272E-030   0.52558457069530307     
          11    1472.9755895603819        -22899.808048298433      ;  -21426.832458738052         40.245515578349071         40.000000000000000         1.4073501904178815E-031   0.47685316592405158     
          12    1541.4503167475273        -22823.679395342951      ;  -21282.229078595425         42.116422821663235         42.000000000000000         2.4561709531913300E-030   0.49898964160006826     
