 Step; Kinetic energy; Potential energy; Total energy; Calculated temperature; Mean momentum squared; Pressure; 
           1 ;   36.598343150513131      ;  -48635.631596963634      ;  -48599.033253813119      ;  0.99996171005477663      ;   5.4512337486612337E-032 ;   1.1834202472465947E-002
           2 ;   36.595341502287759      ;  -48635.622790746122      ;  -48599.027449243833      ;  0.99987969723578218      ;   1.5737294686262356E-032 ;   1.1834533344541652E-002
           3 ;   36.592148148755854      ;  -48635.606829758151      ;  -48599.014681609398      ;  0.99979244653031563      ;   8.0683057132832360E-032 ;   1.1834801736857220E-002
           4 ;   36.588955335342547      ;  -48635.584995039084      ;  -48598.996039703743      ;  0.99970521058230144      ;   1.9329127613752449E-032 ;   1.1835069870507349E-002
           5 ;   36.585763211014765      ;  -48635.556775983365      ;  -48598.971012772352      ;  0.99961799346188251      ;   3.6485177482984016E-033 ;   1.1835337848914492E-002
           6 ;   36.582571924849937      ;  -48635.521918275568      ;  -48598.939346350715      ;  0.99953079924225918      ;   3.5176951921480236E-032 ;   1.1835605763637234E-002
           7 ;   36.579381626061732      ;  -48635.480935874293      ;  -48598.901554248230      ;  0.99944363200032349      ;   2.2991894998041986E-032 ;   1.1835873486566327E-002
           8 ;   36.576192464039707      ;  -48635.433831052818      ;  -48598.857638588779      ;  0.99935649581778907      ;   1.9427405520379617E-032 ;   1.1836141051425645E-002
           9 ;   36.573004588388315      ;  -48635.379838408735      ;  -48598.806833820345      ;  0.99926939478223975      ;   3.7918892306982162E-032 ;   1.1836408466447526E-002
          10 ;   36.569818148967535      ;  -48635.319216806252      ;  -48598.749398657288      ;  0.99918233298823778      ;   5.3520790683711119E-032 ;   1.1836676060103210E-002
          11 ;   36.566633295899365      ;  -48635.252225409946      ;  -48598.685592114045      ;  0.99909531453750555      ;   7.1397396595836336E-032 ;   1.1836943409869868E-002
          12 ;   36.563450179604217      ;  -48635.179891660780      ;  -48598.616441481179      ;  0.99900834353991608      ;   1.9116941782619537E-031 ;   1.1837210609370518E-002
          13 ;   36.560268950847494      ;  -48635.100683382880      ;  -48598.540414432035      ;  0.99892142411478002      ;   1.3998375115307352E-031 ;   1.1837478086012201E-002
          14 ;   36.557089760766168      ;  -48635.015628620968      ;  -48598.458538860199      ;  0.99883456039154628      ;   3.9338720753380602E-032 ;   1.1837671593785164E-002
          15 ;   36.553912760960287      ;  -48634.923195804891      ;  -48598.369283043932      ;  0.99874775651232039      ;   4.9371719383765782E-032 ;   1.1837934015645268E-002
          16 ;   36.550738103478480      ;  -48634.825437553773      ;  -48598.274699450296      ;  0.99866101663146301      ;   8.7236238514248743E-032 ;   1.1838196618875830E-002
          17 ;   36.547565940850177      ;  -48634.720566914853      ;  -48598.173000974006      ;  0.99857434491648134      ;   2.9716451781488502E-032 ;   1.1838459169107071E-002
          18 ;   36.544396426115242      ;  -48634.609613151144      ;  -48598.065216725030      ;  0.99848774554881503      ;   1.0440886617552562E-031 ;   1.1838722343213632E-002
          19 ;   36.541229712790582      ;  -48634.493093849218      ;  -48597.951864136427      ;  0.99840122272295095      ;   1.5051528890220770E-032 ;   1.1838985692432986E-002
          20 ;   36.538065954946177      ;  -48634.370246944731      ;  -48597.832180989783      ;  0.99831478064847867      ;   5.7246748516364597E-032 ;   1.1839249364257870E-002
          21 ;   36.534905307427323      ;  -48634.241078658604      ;  -48597.706173351180      ;  0.99822842355616836      ;   1.3075139052914746E-032 ;   1.1839513317241014E-002
          22 ;   36.531747925852287      ;  -48634.104571555232      ;  -48597.572823629380      ;  0.99814215569791886      ;   1.7825303920208108E-032 ;   1.1839777849097590E-002
          23 ;   36.528593966265291      ;  -48633.962012438169      ;  -48597.433418471905      ;  0.99805598133726503      ;   1.8261329572140837E-033 ;   1.1840042659770891E-002
          24 ;   36.525443585290390      ;  -48633.813152472765      ;  -48597.287708887474      ;  0.99796990475357428      ;   2.9824506292368680E-031 ;   1.1840307796753090E-002
          25 ;   36.522296940742009      ;  -48633.657487148521      ;  -48597.135190207780      ;  0.99788393025875433      ;   4.8817254984481458E-032 ;   1.1840573442464055E-002
          26 ;   36.519154191065169      ;  -48633.495792230744      ;  -48596.976638039676      ;  0.99779806218193678      ;   6.2292869902203888E-032 ;   1.1840839704264522E-002
          27 ;   36.516015495381211      ;  -48633.327819835518      ;  -48596.811804340134      ;  0.99771230487072127      ;   9.6382688528601342E-032 ;   1.1841106752937465E-002
          28 ;   36.512881013840598      ;  -48633.153322399980      ;  -48596.640441386138      ;  0.99762666270084377      ;   1.1794227220097572E-031 ;   1.1841374176988266E-002
          29 ;   36.509750907383307      ;  -48632.973076649563      ;  -48596.463325742181      ;  0.99754114006958894      ;   2.4769747612685871E-032 ;   1.1841642329618674E-002
          30 ;   36.506625338202603      ;  -48632.786067691472      ;  -48596.279442353269      ;  0.99745574140851034      ;   1.0192700228654327E-032 ;   1.1841910804849531E-002
          31 ;   36.503504469252960      ;  -48632.593584886068      ;  -48596.090080416812      ;  0.99737047116993771      ;   3.4691853363214183E-032 ;   1.1842180285178732E-002
          32 ;   36.500388464076025      ;  -48632.395381968818      ;  -48595.894993504742      ;  0.99728533382225759      ;   2.6418660010116789E-032 ;   1.1842450604762141E-002
          33 ;   36.497277487842808      ;  -48632.190189038905      ;  -48595.692911551065      ;  0.99720033387837415      ;   1.0423012653519647E-031 ;   1.1842721860765754E-002
          34 ;   36.494171706830350      ;  -48631.977760495225      ;  -48595.483588788396      ;  0.99711547588139948      ;   9.2882033457360448E-033 ;   1.1842993811532969E-002
