 Step; Kinetic energy; Potential energy; Total energy; Calculated temperature; Mean momentum squared; Pressure; 
           1 ;   365.98191075173440      ;  -48635.531473571289      ;  -48269.549562819557      ;   9.9995755496185161      ;   2.9261823997565484E-031 ;  0.11833439933880525     
           2 ;   365.95023105176813      ;  -48635.436787295504      ;  -48269.486556243734      ;   9.9987099780044453      ;   3.3550611079553240E-032 ;  0.11832846680904355     
           3 ;   365.91794093842520      ;  -48635.277264031713      ;  -48269.359323093289      ;   9.9978277283128723      ;   1.5344483573513871E-031 ;  0.11832233427957076     
           4 ;   365.88565601882993      ;  -48635.053170159168      ;  -48269.167514140339      ;   9.9969456205279865      ;   1.5789911013086639E-031 ;  0.11831620086093396     
           5 ;   365.85337702379769      ;  -48634.764773518917      ;  -48268.911396495118      ;   9.9960636746175382      ;   4.4749801240392650E-032 ;  0.11831006682933005     
           6 ;   365.82110468645180      ;  -48634.411063458901      ;  -48268.589958772449      ;   9.9951819106123239      ;   7.0463383317439770E-031 ;  0.11830393261305715     
           7 ;   365.78883974291693      ;  -48633.993078733707      ;  -48268.204238990787      ;   9.9943003486252238      ;   1.4353924172967544E-032 ;  0.11829779799382109     
           8 ;   365.75658293309652      ;  -48633.510579618822      ;  -48267.753996685722      ;   9.9934190088723529      ;   3.1296757878174142E-032 ;  0.11829166391751725     
           9 ;   365.72433500151567      ;  -48632.964095854128      ;  -48267.239760852615      ;   9.9925379116959601      ;   2.2166898865262898E-031 ;  0.11828553026844023     
          10 ;   365.69209669798369      ;  -48632.352878719910      ;  -48266.660782021929      ;   9.9916570775829268      ;   2.1545033522623049E-031 ;  0.11827939739025037     
          11 ;   365.65986877837486      ;  -48631.677972950536      ;  -48266.018104172159      ;   9.9907765271855347      ;   1.5919678798962262E-030 ;  0.11827326577477422     
          12 ;   365.62765200557919      ;  -48630.937864888663      ;  -48265.310212883087      ;   9.9898962813480541      ;   9.9812838448414479E-033 ;  0.11826713560548621     
          13 ;   365.59544715003415      ;  -48630.133090351854      ;  -48264.537643201817      ;   9.9890163611207754      ;   2.5848073542950952E-031 ;  0.11826100714130942     
          14 ;   365.56325499064712      ;  -48629.263930723442      ;  -48263.700675732798      ;   9.9881367877854803      ;   5.1139179506065723E-031 ;  0.11825488057848269     
          15 ;   365.53107631561363      ;  -48628.331180947003      ;  -48262.800104631388      ;   9.9872575828777226      ;   2.7701589578180915E-031 ;  0.11824875653646792     
          16 ;   365.49891192272196      ;  -48627.333589627175      ;  -48261.834677704450      ;   9.9863787681951344      ;   2.4267694794587024E-031 ;  0.11824263519625711     
          17 ;   365.46676262076573      ;  -48626.272210912051      ;  -48260.805448291285      ;   9.9855003658360815      ;   6.7267792643322689E-032 ;  0.11823651677228314     
          18 ;   365.43462923050447      ;  -48625.146308648938      ;  -48259.711679418433      ;   9.9846223982258326      ;   7.5348858633192191E-031 ;  0.11823040139725222     
          19 ;   365.40251258447995      ;  -48623.956172317361      ;  -48258.553659732883      ;   9.9837448881115751      ;   1.0368869320511749E-030 ;  0.11822428978741904     
          20 ;   365.37041352869329      ;  -48622.702093088577      ;  -48257.331679559888      ;   9.9828678586082784      ;   1.9229710396715792E-031 ;  0.11821818197337867     
          21 ;   365.33833292318059      ;  -48621.382827902838      ;  -48256.044494979658      ;   9.9819913332142622      ;   7.2986206241230480E-032 ;  0.11821207821419742     
          22 ;   365.30627164200104      ;  -48620.000719334377      ;  -48254.694447692375      ;   9.9811153358112410      ;   2.0137598792070433E-031 ;  0.11820597901959579     
          23 ;   365.27423057562828      ;  -48618.554783843982      ;  -48253.280553268356      ;   9.9802398907292353      ;   7.3261952383816787E-032 ;  0.11819988499756263     
          24 ;   365.24221063049981      ;  -48617.045319665587      ;  -48251.803109035085      ;   9.9793650227343793      ;   5.7657494686602743E-032 ;  0.11819379593444655     
          25 ;   365.21021273031073      ;  -48615.470322953013      ;  -48250.260110222705      ;   9.9784907570644883      ;   1.3829101658423997E-031 ;  0.11818771255633477     
          26 ;   365.17823781712406      ;  -48613.831375629794      ;  -48248.653137812667      ;   9.9776171194591541      ;   1.9954648656749698E-031 ;  0.11818163502896548     
          27 ;   365.14628685125939      ;  -48612.128781581356      ;  -48246.982494730095      ;   9.9767441361568352      ;   1.5820523788437241E-031 ;  0.11817556372052651     
          28 ;   365.11436081371812      ;  -48610.362846654432      ;  -48245.248485840712      ;   9.9758718339609853      ;   5.2652025217113607E-031 ;  0.11816949842287945     
          29 ;   365.08246070612063      ;  -48608.531574772758      ;  -48243.449114066636      ;   9.9750002402385061      ;   2.1875526007147031E-031 ;  0.11816344069562550     
          30 ;   365.05058755125043      ;  -48606.637835750240      ;  -48241.587248198986      ;   9.9741293829344180      ;   1.3733525073289469E-031 ;  0.11815739005427184     
          31 ;   365.01874239282972      ;  -48604.679893637323      ;  -48239.661151244494      ;   9.9732592905659878      ;   1.4339618397043186E-031 ;  0.11815134706220137     
          32 ;   364.98692629828838      ;  -48602.658574533678      ;  -48237.671648235388      ;   9.9723899922982007      ;   4.3933209585851675E-031 ;  0.11814531232354274     
          33 ;   364.95514035929341      ;  -48600.573426766612      ;  -48235.618286407320      ;   9.9715215179582035      ;   3.0116557783206722E-031 ;  0.11813928598734229     
          34 ;   364.92338569320339      ;  -48598.425280855823      ;  -48233.501895162619      ;   9.9706538980751276      ;   2.4005699633290888E-032 ;  0.11813326884008128     
          35 ;   364.89166344416242      ;  -48596.212409688989      ;  -48231.320746244826      ;   9.9697871639099365      ;   2.8823985356024610E-031 ;  0.11812726059939878     
